date,close
06/03/08 00:00,185.37
06/02/08 00:00,186.1
05/30/08 00:00,188.75
05/29/08 00:00,186.69
05/28/08 00:00,187.01
05/27/08 00:00,186.43
05/23/08 00:00,181.17
05/22/08 00:00,177.05
05/21/08 00:00,178.19
05/20/08 00:00,185.9
05/19/08 00:00,183.6
05/16/08 00:00,187.62
05/15/08 00:00,189.73
05/14/08 00:00,186.26
05/13/08 00:00,189.96
05/12/08 00:00,188.16
05/09/08 00:00,183.45
05/08/08 00:00,185.06
05/07/08 00:00,182.59
05/06/08 00:00,186.66
05/05/08 00:00,184.73
05/02/08 00:00,180.94
05/01/08 00:00,180.0
04/30/08 00:00,173.95
04/29/08 00:00,175.05
04/28/08 00:00,172.24
04/25/08 00:00,169.73
04/24/08 00:00,168.94
04/23/08 00:00,162.89
04/22/08 00:00,160.2
04/21/08 00:00,168.16
04/18/08 00:00,161.04
04/17/08 00:00,154.49
04/16/08 00:00,153.7
04/15/08 00:00,148.38
04/14/08 00:00,147.78
04/11/08 00:00,147.14
04/10/08 00:00,154.55
04/09/08 00:00,151.44
04/08/08 00:00,152.84
04/07/08 00:00,155.89
04/04/08 00:00,153.08
04/03/08 00:00,151.61
04/02/08 00:00,147.49
04/01/08 00:00,149.53
03/31/08 00:00,143.5
03/28/08 00:00,143.01
03/27/08 00:00,140.25
03/26/08 00:00,145.06
03/25/08 00:00,140.98
03/24/08 00:00,139.53
03/20/08 00:00,133.27
03/19/08 00:00,129.67
03/18/08 00:00,132.82
03/17/08 00:00,126.73
03/14/08 00:00,126.61
03/13/08 00:00,127.94
03/12/08 00:00,126.03
03/11/08 00:00,127.35
03/10/08 00:00,119.69
03/07/08 00:00,122.25
03/06/08 00:00,120.93
03/05/08 00:00,124.49
03/04/08 00:00,124.62
03/03/08 00:00,121.73
02/29/08 00:00,125.02
02/28/08 00:00,129.91
02/27/08 00:00,122.96
02/26/08 00:00,119.15
02/25/08 00:00,119.74
02/22/08 00:00,119.46
02/21/08 00:00,121.54
02/20/08 00:00,123.82
02/19/08 00:00,122.18
02/15/08 00:00,124.63
02/14/08 00:00,127.46
02/13/08 00:00,129.4
02/12/08 00:00,124.86
02/11/08 00:00,129.45
02/08/08 00:00,125.48
02/07/08 00:00,121.24
02/06/08 00:00,122.0
02/05/08 00:00,129.36
02/04/08 00:00,131.65
02/01/08 00:00,133.75
01/31/08 00:00,135.36
01/30/08 00:00,132.18
01/29/08 00:00,131.54
01/28/08 00:00,130.01
01/25/08 00:00,130.01
01/24/08 00:00,135.6
01/23/08 00:00,139.07
01/22/08 00:00,155.64
01/18/08 00:00,161.36
01/17/08 00:00,160.89
01/16/08 00:00,159.64
01/15/08 00:00,169.04
01/14/08 00:00,178.78
01/11/08 00:00,172.69
01/10/08 00:00,178.02
01/09/08 00:00,179.4
01/08/08 00:00,171.25
01/07/08 00:00,177.64
01/04/08 00:00,180.05
01/03/08 00:00,194.93
01/02/08 00:00,194.84
12/31/07 00:00,198.08
12/28/07 00:00,199.83
12/27/07 00:00,198.57
12/26/07 00:00,198.95
12/24/07 00:00,198.8
12/21/07 00:00,193.91
12/20/07 00:00,187.21
12/19/07 00:00,183.12
12/18/07 00:00,182.98
12/17/07 00:00,184.4
12/14/07 00:00,190.39
12/13/07 00:00,191.83
12/12/07 00:00,190.86
12/11/07 00:00,188.54
12/10/07 00:00,194.21
12/07/07 00:00,194.3
12/06/07 00:00,189.95
12/05/07 00:00,185.5
12/04/07 00:00,179.81
12/03/07 00:00,178.86
11/30/07 00:00,182.22
11/29/07 00:00,184.29
11/28/07 00:00,180.22
11/27/07 00:00,174.81
11/26/07 00:00,172.54
11/23/07 00:00,171.54
11/21/07 00:00,168.46
11/20/07 00:00,168.85
11/19/07 00:00,163.95
11/16/07 00:00,166.39
11/15/07 00:00,164.3
11/14/07 00:00,166.11
11/13/07 00:00,169.96
11/12/07 00:00,153.76
11/09/07 00:00,165.37
11/08/07 00:00,175.47
11/07/07 00:00,186.3
11/06/07 00:00,191.79
11/05/07 00:00,186.18
11/02/07 00:00,187.87
11/01/07 00:00,187.44
10/31/07 00:00,189.95
10/30/07 00:00,187.0
10/29/07 00:00,185.09
10/26/07 00:00,184.7
10/25/07 00:00,182.78
10/24/07 00:00,185.93
10/23/07 00:00,186.16
10/22/07 00:00,174.36
10/19/07 00:00,170.42
10/18/07 00:00,173.5
10/17/07 00:00,172.75
10/16/07 00:00,169.58
10/15/07 00:00,166.98
10/12/07 00:00,167.25
10/11/07 00:00,162.23
10/10/07 00:00,166.79
10/09/07 00:00,167.86
10/08/07 00:00,167.91
10/05/07 00:00,161.45
10/04/07 00:00,156.24
10/03/07 00:00,157.92
10/02/07 00:00,158.45
10/01/07 00:00,156.34
09/28/07 00:00,153.47
09/27/07 00:00,154.5
09/26/07 00:00,152.77
09/25/07 00:00,153.18
09/24/07 00:00,148.28
09/21/07 00:00,144.15
09/20/07 00:00,140.31
09/19/07 00:00,140.77
09/18/07 00:00,140.92
09/17/07 00:00,138.41
09/14/07 00:00,138.81
09/13/07 00:00,137.2
09/12/07 00:00,136.85
09/11/07 00:00,135.49
09/10/07 00:00,136.71
09/07/07 00:00,131.77
09/06/07 00:00,135.01
09/05/07 00:00,136.76
09/04/07 00:00,144.16
08/31/07 00:00,138.48
08/30/07 00:00,136.25
08/29/07 00:00,134.08
08/28/07 00:00,126.82
08/27/07 00:00,132.25
08/24/07 00:00,135.3
08/23/07 00:00,131.07
08/22/07 00:00,132.51
08/21/07 00:00,127.57
08/20/07 00:00,122.22
08/17/07 00:00,122.06
08/16/07 00:00,117.05
08/15/07 00:00,119.9
08/14/07 00:00,124.03
08/13/07 00:00,127.79
08/10/07 00:00,125.0
08/09/07 00:00,126.39
08/08/07 00:00,134.01
08/07/07 00:00,135.03
08/06/07 00:00,135.25
08/03/07 00:00,131.85
08/02/07 00:00,136.49
08/01/07 00:00,135.0
07/31/07 00:00,131.76
07/30/07 00:00,141.43
07/27/07 00:00,143.85
07/26/07 00:00,146.0
07/25/07 00:00,137.26
07/24/07 00:00,134.89
07/23/07 00:00,143.7
07/20/07 00:00,143.75
07/19/07 00:00,140.0
07/18/07 00:00,138.12
07/17/07 00:00,138.91
07/16/07 00:00,138.1
07/13/07 00:00,137.73
07/12/07 00:00,134.07
07/11/07 00:00,132.39
07/10/07 00:00,132.35
07/09/07 00:00,130.33
07/06/07 00:00,132.3
07/05/07 00:00,132.75
07/03/07 00:00,127.17
07/02/07 00:00,121.26
06/29/07 00:00,122.04
06/28/07 00:00,120.56
06/27/07 00:00,121.89
06/26/07 00:00,119.65
06/25/07 00:00,122.34
06/22/07 00:00,123.0
06/21/07 00:00,123.9
06/20/07 00:00,121.55
06/19/07 00:00,123.66
06/18/07 00:00,125.09
06/15/07 00:00,120.5
06/14/07 00:00,118.75
06/13/07 00:00,117.5
06/12/07 00:00,120.38
06/11/07 00:00,120.19
06/08/07 00:00,124.49
06/07/07 00:00,124.07
06/06/07 00:00,123.64
06/05/07 00:00,122.67
06/04/07 00:00,121.33
06/01/07 00:00,118.4
05/31/07 00:00,121.19
05/30/07 00:00,118.77
05/29/07 00:00,114.35
05/25/07 00:00,113.62
05/24/07 00:00,110.69
05/23/07 00:00,112.89
05/22/07 00:00,113.54
05/21/07 00:00,111.98
05/18/07 00:00,110.02
05/17/07 00:00,109.44
05/16/07 00:00,107.34
05/15/07 00:00,107.52
05/14/07 00:00,109.36
05/11/07 00:00,108.74
05/10/07 00:00,107.34
05/09/07 00:00,106.88
05/08/07 00:00,105.06
05/07/07 00:00,103.92
05/04/07 00:00,100.81
05/03/07 00:00,100.4
05/02/07 00:00,100.39
05/01/07 00:00,99.47
04/30/07 00:00,99.8
04/27/07 00:00,99.92
04/26/07 00:00,98.84
04/25/07 00:00,95.35
04/24/07 00:00,93.24
